gameid	Trial	condition	TrialType	ControlType	ItemID	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	DistractorsNoun	DistractorsRedProp	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	directorViewOrdered	guesserViewOrdered
oobA5wy6PdpvjG2zc	30	size_basic_target_m	target	undefined	microscope_cake	small_black_cake	size and color	redundant	color	size	3	1	no_extras	no_extras	small black u eat it	NA	small black u eat it	0	1	cake	small	black	TRUE	TRUE	FALSE	FALSE	FALSE	small_green_cake	big_black_microscope	big_green_cake	NA	NA	small_green_cake,small_green_cake,big_green_cake,small_black_cake,big_black_microscope	big_black_microscope,big_black_microscope,small_black_cake,big_green_cake,small_green_cake
oobA5wy6PdpvjG2zc	31	size_diff_same_f	target	undefined	mug_dress	small_white_dress	size and color	redundant	color	size	5	3	diff	same	small white	NA	small white	0	1	dress	small	white	TRUE	TRUE	FALSE	FALSE	FALSE	small_red_dress	big_white_mug	big_red_dress	small_red_mug	small_red_mug	big_red_dress,big_red_dress,small_red_dress,big_white_mug,small_white_dress,small_red_mug,small_red_mug	small_red_dress,small_red_dress,small_red_mug,small_white_dress,small_red_mug,big_white_mug,big_red_dress
oobA5wy6PdpvjG2zc	32	color_same_same_m	target	undefined	bucket_cushion	big_red_cushion	size and color	redundant	size	color	5	3	same	same	big red	NA	big red	0	1	cushion	big	red	TRUE	TRUE	FALSE	FALSE	FALSE	small_red_cushion	big_yellow_bucket	small_yellow_cushion	small_red_cushion	small_red_cushion	big_red_cushion,big_red_cushion,big_yellow_bucket,small_red_cushion,small_red_cushion,small_red_cushion,small_yellow_cushion	small_red_cushion,small_red_cushion,big_yellow_bucket,small_yellow_cushion,small_red_cushion,big_red_cushion,small_red_cushion
SAxCHT447CdrKaXSD	1	size_basic_filler_1_m	control	both_necessary	whistle_fish	big_orange_fish	size and color	redundant	color	size	3	1	no_extras	no_extras	large orange fish	NA	large orange fish	0	1	fish	big	orange	TRUE	TRUE	TRUE	FALSE	FALSE	big_purple_fish	small_purple_whistle	small_orange_fish	NA	NA	big_orange_fish,big_orange_fish,small_purple_whistle,big_purple_fish,small_orange_fish	small_orange_fish,small_orange_fish,big_orange_fish,big_purple_fish,small_purple_whistle
SAxCHT447CdrKaXSD	2	color_diff_same_m	target	undefined	drum_microscope	big_purple_microscope	size and color	redundant	size	color	5	3	diff	same	large purple microscope	NA	large purple microscope	0	1	microscope	big	purple	TRUE	TRUE	TRUE	FALSE	FALSE	small_purple_microscope	big_green_drum	small_green_microscope	small_purple_drum	small_purple_drum	small_purple_drum,small_purple_drum,big_green_drum,small_purple_drum,big_purple_microscope,small_green_microscope,small_purple_microscope	small_purple_drum,small_purple_drum,small_purple_drum,big_purple_microscope,small_green_microscope,small_purple_microscope,big_green_drum
SAxCHT447CdrKaXSD	3	size_basic_filler_3_f	control	size_redundant	door_chair	small_blue_chair	size and color	redundant	color	size	3	1	no_extras	no_extras	small blue chair	NA	small blue chair	0	1	chair	small	blue	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_chair	big_blue_chair	small_yellow_door	NA	NA	big_blue_chair,big_blue_chair,small_yellow_door,big_yellow_chair,small_blue_chair	small_yellow_door,small_yellow_door,big_yellow_chair,big_blue_chair,small_blue_chair
SAxCHT447CdrKaXSD	5	color_same_diff_m	target	undefined	lipstick_razor	big_green_razor	size and color	redundant	size	color	5	1	same	diff	large green razor	NA	large green razor	0	1	razor	big	green	TRUE	TRUE	TRUE	FALSE	FALSE	small_green_razor	big_orange_lipstick	small_orange_razor	small_orange_razor	small_orange_razor	small_orange_razor,small_orange_razor,small_orange_razor,small_orange_razor,small_green_razor,big_orange_lipstick,big_green_razor	small_orange_razor,small_orange_razor,small_green_razor,big_orange_lipstick,small_orange_razor,small_orange_razor,big_green_razor
SAxCHT447CdrKaXSD	6	size_same_diff_f	target	undefined	mug_scarf	small_red_scarf	color	minimal	color	size	5	1	same	diff	red scarf	NA	red scarf	1	0	scarf	small	red	TRUE	FALSE	TRUE	FALSE	FALSE	small_yellow_scarf	big_red_mug	big_yellow_scarf	big_yellow_scarf	big_yellow_scarf	big_yellow_scarf,big_yellow_scarf,big_yellow_scarf,small_yellow_scarf,big_yellow_scarf,small_red_scarf,big_red_mug	big_yellow_scarf,big_yellow_scarf,big_yellow_scarf,big_red_mug,small_red_scarf,small_yellow_scarf,big_yellow_scarf
SAxCHT447CdrKaXSD	7	color_same_same_m	target	undefined	cake_screwdriver	big_green_screwdriver	size and color	redundant	size	color	5	3	same	same	large green screwdriver	NA	large green screwdriver	0	1	screwdriver	big	green	TRUE	TRUE	TRUE	FALSE	FALSE	small_green_screwdriver	big_purple_cake	small_purple_screwdriver	small_green_screwdriver	small_green_screwdriver	big_purple_cake,big_purple_cake,small_purple_screwdriver,small_green_screwdriver,big_green_screwdriver,small_green_screwdriver,small_green_screwdriver	big_purple_cake,big_purple_cake,big_green_screwdriver,small_purple_screwdriver,small_green_screwdriver,small_green_screwdriver,small_green_screwdriver
SAxCHT447CdrKaXSD	8	size_basic_filler_3_m	control	size_redundant	coathanger_armchair	small_red_armchair	size and color	redundant	color	size	3	1	no_extras	no_extras	small red chair	NA	small red chair	0	1	armchair	small	red	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_armchair	big_red_armchair	small_yellow_coathanger	NA	NA	big_yellow_armchair,big_yellow_armchair,small_red_armchair,big_red_armchair,small_yellow_coathanger	small_yellow_coathanger,small_yellow_coathanger,small_red_armchair,big_red_armchair,big_yellow_armchair
SAxCHT447CdrKaXSD	9	size_basic_target_f	target	undefined	mouse_key	small_red_key	color	minimal	color	size	3	1	no_extras	no_extras	red key	NA	red key	1	0	key	small	red	TRUE	FALSE	TRUE	FALSE	FALSE	small_yellow_key	big_red_mouse	big_yellow_key	NA	NA	big_red_mouse,big_red_mouse,small_yellow_key,big_yellow_key,small_red_key	small_yellow_key,small_yellow_key,small_red_key,big_yellow_key,big_red_mouse
SAxCHT447CdrKaXSD	10	size_same_same_f	target	undefined	pan_belt	small_blue_belt	color	minimal	color	size	5	3	same	same	blue collar	NA	blue collar	1	0	belt	small	blue	TRUE	FALSE	TRUE	FALSE	FALSE	small_red_belt	big_blue_pan	big_red_belt	small_red_belt	small_red_belt	small_blue_belt,small_blue_belt,big_red_belt,small_red_belt,small_red_belt,small_red_belt,big_blue_pan	small_red_belt,small_red_belt,small_red_belt,small_blue_belt,big_red_belt,small_red_belt,big_blue_pan
SAxCHT447CdrKaXSD	11	color_diff_diff_f	target	undefined	ring_cap	small_white_cap	size and color	redundant	size	color	5	1	diff	diff	small white hat	NA	small white hat	0	1	cap	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	big_white_cap	small_blue_ring	big_blue_cap	big_blue_ring	big_blue_ring	big_blue_ring,big_blue_ring,small_blue_ring,big_blue_cap,big_white_cap,big_blue_ring,small_white_cap	big_blue_ring,big_blue_ring,big_white_cap,big_blue_cap,small_blue_ring,big_blue_ring,small_white_cap
SAxCHT447CdrKaXSD	13	color_same_same_f	target	undefined	sock_tent	small_black_tent	size and color	redundant	size	color	5	3	same	same	small black tent	NA	small black tent	0	1	tent	small	black	TRUE	TRUE	TRUE	FALSE	FALSE	big_black_tent	small_orange_sock	big_orange_tent	big_black_tent	big_black_tent	small_black_tent,small_black_tent,big_orange_tent,big_black_tent,big_black_tent,big_black_tent,small_orange_sock	big_orange_tent,big_orange_tent,small_orange_sock,big_black_tent,big_black_tent,big_black_tent,small_black_tent
SAxCHT447CdrKaXSD	14	size_diff_same_f	target	undefined	dress_calculator	small_blue_calculator	color	minimal	color	size	5	3	diff	same	blue calculator	NA	blue calculator	1	0	calculator	small	blue	TRUE	FALSE	TRUE	FALSE	FALSE	small_yellow_calculator	big_blue_dress	big_yellow_calculator	small_yellow_dress	small_yellow_dress	small_yellow_dress,small_yellow_dress,small_yellow_dress,small_yellow_calculator,small_blue_calculator,big_yellow_calculator,big_blue_dress	big_yellow_calculator,big_yellow_calculator,big_blue_dress,small_blue_calculator,small_yellow_calculator,small_yellow_dress,small_yellow_dress
SAxCHT447CdrKaXSD	15	size_diff_diff_f	target	undefined	ornament_flower	small_yellow_flower	color	minimal	color	size	5	1	diff	diff	yellow flower	NA	yellow flower	1	0	flower	small	yellow	TRUE	FALSE	TRUE	FALSE	FALSE	small_white_flower	big_yellow_ornament	big_white_flower	big_white_ornament	big_white_ornament	small_yellow_flower,small_yellow_flower,big_yellow_ornament,big_white_flower,small_white_flower,big_white_ornament,big_white_ornament	small_white_flower,small_white_flower,big_yellow_ornament,big_white_ornament,big_white_flower,small_yellow_flower,big_white_ornament
SAxCHT447CdrKaXSD	17	color_same_diff_f	target	undefined	shovel_spoon	small_black_spoon	size and color	redundant	size	color	5	1	same	diff	small black spoon	NA	small black spoon	0	1	spoon	small	black	TRUE	TRUE	TRUE	FALSE	FALSE	big_black_spoon	small_orange_shovel	big_orange_spoon	big_orange_spoon	big_orange_spoon	big_orange_spoon,big_orange_spoon,big_black_spoon,small_black_spoon,big_orange_spoon,big_orange_spoon,small_orange_shovel	small_black_spoon,small_black_spoon,big_orange_spoon,big_black_spoon,big_orange_spoon,small_orange_shovel,big_orange_spoon
SAxCHT447CdrKaXSD	18	color_basic_filler_1_m	control	both_necessary	phone_mask	small_red_mask	size and color	redundant	size	color	3	1	no_extras	no_extras	small red facemask	NA	small red facemask	0	1	mask	small	red	TRUE	TRUE	TRUE	FALSE	FALSE	big_red_mask	big_white_phone	small_white_mask	NA	NA	small_white_mask,small_white_mask,big_red_mask,big_white_phone,small_red_mask	big_white_phone,big_white_phone,small_white_mask,big_red_mask,small_red_mask
SAxCHT447CdrKaXSD	19	color_diff_same_f	target	undefined	tie_fork	small_green_fork	size and color	redundant	size	color	5	3	diff	same	small green fork	NA	small green fork	0	1	fork	small	green	TRUE	TRUE	TRUE	FALSE	FALSE	big_green_fork	small_orange_tie	big_orange_fork	big_green_tie	big_green_tie	small_green_fork,small_green_fork,big_green_tie,small_orange_tie,big_orange_fork,big_green_fork,big_green_tie	big_orange_fork,big_orange_fork,big_green_tie,small_orange_tie,big_green_fork,small_green_fork,big_green_tie
SAxCHT447CdrKaXSD	20	size_basic_target_m	target	undefined	die_truck	small_orange_truck	color	minimal	color	size	3	1	no_extras	no_extras	orange delivery truck	NA	orange delivery truck	1	0	truck	small	orange	TRUE	FALSE	TRUE	FALSE	FALSE	small_purple_truck	big_orange_die	big_purple_truck	NA	NA	small_orange_truck,small_orange_truck,small_purple_truck,big_purple_truck,big_orange_die	big_orange_die,big_orange_die,big_purple_truck,small_orange_truck,small_purple_truck
SAxCHT447CdrKaXSD	21	color_basic_filler_1_f	control	both_necessary	stapler_ruler	small_white_ruler	size and color	redundant	size	color	3	1	no_extras	no_extras	small white ruler	NA	small white ruler	0	1	ruler	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	big_white_ruler	big_yellow_stapler	small_yellow_ruler	NA	NA	small_white_ruler,small_white_ruler,big_white_ruler,big_yellow_stapler,small_yellow_ruler	small_white_ruler,small_white_ruler,big_yellow_stapler,small_yellow_ruler,big_white_ruler
SAxCHT447CdrKaXSD	22	color_diff_diff_m	target	undefined	knife_bonbon	big_black_bonbon	size and color	redundant	size	color	5	1	diff	diff	large black sweet/candy	NA	large black sweet/candy	0	1	bonbon	big	black	TRUE	TRUE	TRUE	FALSE	FALSE	small_black_bonbon	big_green_knife	small_green_bonbon	small_green_knife	small_green_knife	small_green_bonbon,small_green_bonbon,small_green_knife,small_green_knife,big_black_bonbon,small_black_bonbon,big_green_knife	big_black_bonbon,big_black_bonbon,small_green_bonbon,small_green_knife,big_green_knife,small_green_knife,small_black_bonbon
SAxCHT447CdrKaXSD	23	size_same_same_m	target	undefined	hammer_shell	big_purple_shell	color	minimal	color	size	5	3	same	same	purple shell	NA	purple shell	1	0	shell	big	purple	TRUE	FALSE	TRUE	FALSE	FALSE	big_orange_shell	small_purple_hammer	small_orange_shell	big_orange_shell	big_orange_shell	small_orange_shell,small_orange_shell,big_orange_shell,big_orange_shell,small_purple_hammer,big_purple_shell,big_orange_shell	big_orange_shell,big_orange_shell,big_purple_shell,small_purple_hammer,big_orange_shell,small_orange_shell,big_orange_shell
SAxCHT447CdrKaXSD	24	size_basic_filler_1_f	control	both_necessary	crown_napkin	big_blue_napkin	size and color	redundant	color	size	3	1	no_extras	no_extras	large blue napkin	NA	large blue napkin	0	1	napkin	big	blue	TRUE	TRUE	TRUE	FALSE	FALSE	big_red_napkin	small_red_crown	small_blue_napkin	NA	NA	small_red_crown,small_red_crown,small_blue_napkin,big_blue_napkin,big_red_napkin	small_red_crown,small_red_crown,big_red_napkin,small_blue_napkin,big_blue_napkin
SAxCHT447CdrKaXSD	25	size_diff_diff_m	target	undefined	comb_cushion	big_white_cushion	color	minimal	color	size	5	1	diff	diff	white pillow	NA	white pillow	1	0	cushion	big	white	TRUE	FALSE	TRUE	FALSE	FALSE	big_red_cushion	small_white_comb	small_red_cushion	small_red_comb	small_red_comb	big_white_cushion,big_white_cushion,small_red_comb,small_red_comb,small_red_cushion,big_red_cushion,small_white_comb	small_red_comb,small_red_comb,big_white_cushion,big_red_cushion,small_red_comb,small_white_comb,small_red_cushion
SAxCHT447CdrKaXSD	26	size_same_diff_m	target	undefined	frame_present	big_white_present	color	minimal	color	size	5	1	same	diff	white gift	NA	white gift	1	0	present	big	white	TRUE	FALSE	TRUE	FALSE	FALSE	big_red_present	small_white_frame	small_red_present	small_red_present	small_red_present	small_red_present,small_red_present,small_white_frame,big_white_present,small_red_present,small_red_present,big_red_present	big_white_present,big_white_present,small_red_present,small_white_frame,big_red_present,small_red_present,small_red_present
SAxCHT447CdrKaXSD	30	color_basic_target_m	target	undefined	airplane_piano	small_black_piano	size and color	redundant	size	color	3	1	no_extras	no_extras	small black piano	NA	small black piano	0	1	piano	small	black	TRUE	TRUE	TRUE	FALSE	FALSE	big_black_piano	small_orange_airplane	big_orange_piano	NA	NA	small_orange_airplane,small_orange_airplane,big_orange_piano,big_black_piano,small_black_piano	small_orange_airplane,small_orange_airplane,small_black_piano,big_orange_piano,big_black_piano
SAxCHT447CdrKaXSD	31	color_basic_target_f	target	undefined	clock_lamp	small_yellow_lamp	size and color	redundant	size	color	3	1	no_extras	no_extras	small yellow lamp	NA	small yellow lamp	0	1	lamp	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_lamp	small_red_clock	big_red_lamp	NA	NA	small_red_clock,small_red_clock,big_yellow_lamp,big_red_lamp,small_yellow_lamp	big_yellow_lamp,big_yellow_lamp,big_red_lamp,small_yellow_lamp,small_red_clock
SAxCHT447CdrKaXSD	32	size_diff_same_m	target	undefined	bucket_bike	big_blue_bike	color	minimal	color	size	5	3	diff	same	blue bike	NA	blue bike	1	0	bike	big	blue	TRUE	FALSE	TRUE	FALSE	FALSE	big_white_bike	small_blue_bucket	small_white_bike	big_white_bucket	big_white_bucket	big_white_bucket,big_white_bucket,big_white_bucket,big_blue_bike,small_blue_bucket,small_white_bike,big_white_bike	big_white_bucket,big_white_bucket,big_white_bucket,small_blue_bucket,big_blue_bike,big_white_bike,small_white_bike
Myh6yvr3Dyaz6yeFu	1	size_basic_filler_3_f	control	size_redundant	stapler_cap	small_blue_cap	size and color	redundant	color	size	3	1	no_extras	no_extras	it's the smaller blue cap	NA	the smaller blue cap	0	1	cap	small	blue	TRUE	TRUE	TRUE	FALSE	TRUE	big_red_cap	big_blue_cap	small_red_stapler	NA	NA	small_red_stapler,small_red_stapler,small_blue_cap,big_blue_cap,big_red_cap	big_red_cap,big_red_cap,big_blue_cap,small_blue_cap,small_red_stapler
Myh6yvr3Dyaz6yeFu	2	color_basic_target_m	target	undefined	screwdriver_die	small_black_die	size and color	redundant	size	color	3	1	no_extras	no_extras	it's the smaller black die	NA	the smaller black die	0	1	die	small	black	TRUE	TRUE	TRUE	FALSE	TRUE	big_black_die	small_purple_screwdriver	big_purple_die	NA	NA	big_purple_die,big_purple_die,small_purple_screwdriver,small_black_die,big_black_die	small_black_die,small_black_die,big_black_die,big_purple_die,small_purple_screwdriver
Myh6yvr3Dyaz6yeFu	3	size_basic_filler_1_f	control	both_necessary	belt_calculator	big_red_calculator	size and color	redundant	color	size	3	1	no_extras	no_extras	it's the larger red calculator	NA	the larger red calculator	0	1	calculator	big	red	TRUE	TRUE	TRUE	FALSE	TRUE	big_blue_calculator	small_blue_belt	small_red_calculator	NA	NA	small_red_calculator,small_red_calculator,big_blue_calculator,big_red_calculator,small_blue_belt	small_red_calculator,small_red_calculator,small_blue_belt,big_red_calculator,big_blue_calculator
Myh6yvr3Dyaz6yeFu	4	color_same_same_f	target	undefined	key_ruler	small_blue_ruler	size and color	redundant	size	color	5	3	same	same	it's the smallest blue ruler	NA	the smallest blue ruler	0	1	ruler	small	blue	TRUE	TRUE	TRUE	FALSE	TRUE	big_blue_ruler	small_yellow_key	big_yellow_ruler	big_blue_ruler	big_blue_ruler	big_yellow_ruler,big_yellow_ruler,big_blue_ruler,big_blue_ruler,big_blue_ruler,small_yellow_key,small_blue_ruler	small_yellow_key,small_yellow_key,big_blue_ruler,big_blue_ruler,big_yellow_ruler,small_blue_ruler,big_blue_ruler
Myh6yvr3Dyaz6yeFu	5	size_same_same_f	target	undefined	fork_sock	small_orange_sock	color	minimal	color	size	5	3	same	same	it's the orange sock	NA	the orange sock	1	0	sock	small	orange	TRUE	FALSE	TRUE	FALSE	TRUE	small_green_sock	big_orange_fork	big_green_sock	small_green_sock	small_green_sock	small_green_sock,small_green_sock,big_orange_fork,big_green_sock,small_orange_sock,small_green_sock,small_green_sock	big_orange_fork,big_orange_fork,small_green_sock,big_green_sock,small_green_sock,small_orange_sock,small_green_sock
Myh6yvr3Dyaz6yeFu	7	size_diff_same_m	target	undefined	lock_drum	big_black_drum	color	minimal	color	size	5	3	diff	same	it's the black drum	NA	the black drum	1	0	drum	big	black	TRUE	FALSE	TRUE	FALSE	TRUE	big_orange_drum	small_black_lock	small_orange_drum	big_orange_lock	big_orange_lock	big_black_drum,big_black_drum,big_orange_lock,big_orange_drum,small_orange_drum,small_black_lock,big_orange_lock	big_orange_drum,big_orange_drum,small_black_lock,big_black_drum,big_orange_lock,small_orange_drum,big_orange_lock
Myh6yvr3Dyaz6yeFu	8	size_basic_filler_1_m	control	both_necessary	microscope_robot	big_black_robot	size and color	redundant	color	size	3	1	no_extras	no_extras	it's the larger black robot	NA	the larger black robot	0	1	robot	big	black	TRUE	TRUE	TRUE	FALSE	TRUE	big_orange_robot	small_orange_microscope	small_black_robot	NA	NA	big_black_robot,big_black_robot,small_orange_microscope,big_orange_robot,small_black_robot	small_orange_microscope,small_orange_microscope,small_black_robot,big_black_robot,big_orange_robot
