gameid	Trial	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	SceneVariation	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
Dummy1	33	small_purple_billiardball	color	minimal	color	size redundant	4	2	0.5	lawn mo5talif	NA	lawn mo5talif	1	0	billiardball	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	35	small_blue_toothbrush	size and color	redundant	size	color redundant	4	1	0.75	lawn mo5talif w sa8ir	NA	lawn mo5talif w sa8ir	0	1	toothbrush	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	42	small_purple_bike	size and color	redundant	color	size redundant	4	1	0.75	lawn mo5talif	NA	lawn mo5talif	0	1	bike	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	48	big_green_guitar	size and color	redundant	color	size redundant	3	2	0.3333333333333333	lawn mo5talif	NA	lawn mo5talif	0	1	guitar	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	51	small_white_weddingcake	size and color	redundant	size	color redundant	4	4	0	sa8ir l7ajm	NA	sa8ir l7ajm	0	1	weddingcake	small	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	55	small_blue_binder	color	minimal	color	size redundant	2	2	0	lawn mo5talif	NA	lawn mo5talif	1	0	binder	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	63	small_white_shoe	size	minimal	size	color redundant	4	2	0.5	as8ar wi7di	NA	as8ar wi7di	1	0	shoe	small	white	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	6	small_red_scarf	size	minimal	size	color redundant	4	2	0.5	a7mar zgheer	NA	a7mar zgheer	1	0	scarf	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	8	small_black_belt	size	minimal	size	color redundant	4	1	0.75	azghar 2shat	NA	azghar 2shat	1	0	belt	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	9	big_blue_tack	size and color	redundant	size	color redundant	2	1	0.5	akbar we7de	NA	akbar we7de	0	1	tack	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	23	small_pink_teacup	color	minimal	color	size redundant	4	2	0.5	cubai zar2a__eh 3afwan	zahr?	cubai zar2a	1	0	teacup	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	25	big_grey_rock	color	minimal	color	size redundant	4	2	0.5	sa5ra li lawna gheir	NA	sa5ra li lawna gheir	1	0	rock	big	grey	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	33	small_green_guitar	color	minimal	color	size redundant	4	3	0.25	khadra	NA	khadra	1	0	guitar	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	36	big_pink_hairdryer	size	minimal	size	color redundant	4	2	0.5	akbar we7de	NA	akbar we7de	1	0	hairdryer	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	45	small_blue_book	color	minimal	color	size redundant	4	1	0.75	ktab azra2	NA	ktab azra2	1	0	book	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	50	small_yellow_shoe	size and color	redundant	color	size redundant	4	3	0.25	asfar	NA	asfar	0	1	shoe	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	51	small_yellow_bellpepper	size and color	redundant	color	size redundant	3	2	0.3333333333333333	asfar	NA	asfar	0	1	bellpepper	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	54	big_purple_flower	size and color	redundant	color	size redundant	2	2	0	zahr	NA	zahr	0	1	flower	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	61	small_pink_weddingcake	size and color	redundant	color	size redundant	4	4	0	zahr	NA	zahr	0	1	weddingcake	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	64	big_purple_rug	color	minimal	color	size redundant	3	3	0	zahr	NA	zahr	1	0	rug	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	65	small_red_pepper	color	minimal	color	size redundant	3	3	0	a7mar	NA	a7mar	1	0	pepper	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	67	small_purple_coathanger	size and color	redundant	color	size redundant	2	2	0	banafsajee	NA	banafsajee	0	1	coathanger	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	70	big_red_bike	size	minimal	size	color redundant	3	3	0	akbar we7de	NA	akbar we7de	1	0	bike	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	71	big_blue_butterfly	size and color	redundant	color	size redundant	2	1	0.5	azra2	NA	azra2	0	1	butterfly	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	1	small_orange_napkin	color	minimal	color	size redundant	4	3	0.25	orange	size?	orange	1	0	napkin	small	orange	TRUE	FALSE	TRUE	FALSE	FALSE
Dummy1	6	small_blue_tack	size	minimal	size	color redundant	3	1	0.6666666666666666	دبوس ازرق صغير	NA	دبوس ازرق صغير	1	0	tack	small	blue	FALSE	TRUE	TRUE	FALSE	FALSE
Dummy1	25	small_blue_candle	size and color	redundant	color	size redundant	4	4	0	شمعة لونها بنفسجي	NA	شمعة لونها بنفسجي	0	1	candle	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	41	small_pink_weddingcake	size and color	redundant	size	color redundant	4	2	0.5	small pink cake	NA	small pink cake	0	1	weddingcake	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	43	small_black_belt	size and color	redundant	color	size redundant	4	1	0.75	black belt	NA	black belt	0	1	belt	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	53	small_green_framee	size	minimal	size	color redundant	2	1	0.5	small picture enclave	NA	small picture enclave	1	0	framee	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	3	small_red_scarf	size	minimal	size	color redundant	4	4	0	shalun sa8eer	NA	shalun sa8eer	1	0	scarf	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	4	small_purple_stapler	size	minimal	size	color redundant	4	3	0.25	kibbayse s8iri	NA	kibbayse s8iri	1	0	stapler	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	8	small_green_bracelet	size and color	redundant	color	size redundant	2	1	0.5	5adraa	NA	5adraa	0	1	bracelet	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	9	small_grey_rock	size	minimal	size	color redundant	3	3	0	sa8eera	NA	sa8eera	1	0	rock	small	grey	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	12	small_red_chair	color	minimal	color	size redundant	3	1	0.6666666666666666	7amraa	NA	7amraa	1	0	chair	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	17	small_blue_book	size	minimal	size	color redundant	2	2	0	sa8eer	NA	sa8eer	1	0	book	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	29	small_blue_comb	size	minimal	size	color redundant	3	2	0.3333333333333333	sa8eer	NA	sa8eer	1	0	comb	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	30	small_red_bucket	size	minimal	size	color redundant	3	1	0.6666666666666666	sa8eer	NA	sa8eer	1	0	bucket	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	33	small_purple_billiardball	color	minimal	color	size redundant	2	2	0	lawnuha wardi	NA	lawnuha wardi	1	0	billiardball	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	36	big_orange_cushion	color	minimal	color	size redundant	3	3	0	7amraa	NA	7amraa	1	0	cushion	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	42	big_purple_flower	size and color	redundant	size	color redundant	4	2	0.5	kabeera	NA	kabeera	0	1	flower	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	47	small_orange_pingpongball	color	minimal	color	size redundant	4	4	0	lawnuha mu5talif	NA	lawnuha mu5talif	1	0	pingpongball	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	50	big_green_binder	size and color	redundant	color	size redundant	4	1	0.75	a5dar	NA	a5dar	0	1	binder	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	56	big_pink_phone	size	minimal	size	color redundant	3	2	0.3333333333333333	kabeer	NA	kabeer	1	0	phone	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	62	small_blue_guitar	size and color	redundant	color	size redundant	3	2	0.3333333333333333	aswad	NA	aswad	0	1	guitar	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	63	small_red_toothbrush	size and color	redundant	color	size redundant	3	2	0.3333333333333333	a7mar	NA	a7mar	0	1	toothbrush	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	69	big_blue_tack	size	minimal	size	color redundant	4	1	0.75	kabeer	NA	kabeer	1	0	tack	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	71	small_white_shoe	size and color	redundant	color	size redundant	4	1	0.75	abyad	NA	abyad	0	1	shoe	small	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	6	big_green_jacket	size and color	redundant	size	color redundant	3	2	0.3333333333333333	largest	NA	largest	0	1	jacket	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	7	small_pink_bucket	size and color	redundant	color	size redundant	4	1	0.75	lightest	NA	lightest	0	1	bucket	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	19	small_blue_rug	size	minimal	size	color redundant	2	1	0.5	smallest	NA	smallest	1	0	rug	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	20	big_yellow_balloon	size and color	redundant	color	size redundant	2	1	0.5	yellow	NA	yellow	0	1	balloon	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	21	small_blue_tack	size and color	redundant	size	color redundant	4	1	0.75	shortest	NA	shortest	0	1	tack	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	23	small_red_scarf	size and color	redundant	size	color redundant	4	2	0.5	shrunk in the dryer	NA	shrunk in the dryer	0	1	scarf	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	34	small_blue_toothbrush	color	minimal	color	size redundant	4	2	0.5	azraa	NA	azraa	1	0	toothbrush	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	35	big_purple_stapler	color	minimal	color	size redundant	3	2	0.3333333333333333	burble	NA	burble	1	0	stapler	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	39	big_purple_butterfly	size and color	redundant	size	color redundant	4	3	0.25	al kabeera	NA	al kabeera	0	1	butterfly	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	43	small_blue_cushion	color	minimal	color	size redundant	4	4	0	asrak	NA	asrak	1	0	cushion	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	49	small_orange_cap	size and color	redundant	color	size redundant	4	1	0.75	oronge	NA	oronge	0	1	cap	small	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	50	small_red_flower	color	minimal	color	size redundant	3	3	0	a7mar	NA	a7mar	1	0	flower	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy1	58	big_grey_rock	size	minimal	size	color redundant	3	2	0.3333333333333333	hajar kabeer	NA	hajar kabeer	1	0	rock	big	grey	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy1	67	big_yellow_napkin	size and color	redundant	color	size redundant	2	1	0.5	yello	NA	yello	0	1	napkin	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy1	72	small_yellow_shoe	size and color	redundant	color	size redundant	4	3	0.25	asfar	NA	asfar	0	1	shoe	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	7	small_orange_pingpongball	size	minimal	size	color redundant	4	2	0.5	saghir	NA	saghir	1	0	pingpongball	small	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	8	small_yellow_shoe	size and color	redundant	color	size redundant	2	2	0	asfar	NA	asfar	0	1	shoe	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	16	small_purple_hairdryer	size and color	redundant	color	size redundant	3	3	0	saghir__sah	nafs lhajem__lon ger__?	saghir	0	1	hairdryer	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	18	small_blue_scarf	size and color	redundant	color	size redundant	4	4	0	azraq	NA	azraq	0	1	scarf	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	20	big_red_bellpepper	size and color	redundant	color	size redundant	3	1	0.6666666666666666	2a7mar	NA	2a7mar	0	1	bellpepper	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	25	small_pink_framee	color	minimal	color	size redundant	4	1	0.75	saghir zahr	NA	saghir zahr	1	0	framee	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	26	big_tan_rock	color	minimal	color	size redundant	3	2	0.3333333333333333	lawn mu5talif	NA	lawn mu5talif	1	0	rock	big	tan	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	31	small_brown_belt	size and color	redundant	size	color redundant	4	2	0.5	saghir	NA	saghir	0	1	belt	small	brown	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	44	big_red_tack	size and color	redundant	color	size redundant	2	1	0.5	ahmar	NA	ahmar	0	1	tack	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	45	big_pink_bucket	size	minimal	size	color redundant	3	3	0	kabir	NA	kabir	1	0	bucket	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	47	small_blue_toothbrush	color	minimal	color	size redundant	4	4	0	azrak	NA	azrak	1	0	toothbrush	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	53	big_green_chair	size and color	redundant	size	color redundant	3	1	0.6666666666666666	kabira	NA	kabira	0	1	chair	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	54	small_red_pepper	size and color	redundant	size	color redundant	3	3	0	saghir	NA	saghir	0	1	pepper	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	57	small_black_turtle	size and color	redundant	size	color redundant	4	3	0.25	saghir	NA	saghir	0	1	turtle	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	60	big_red_stapler	size and color	redundant	color	size redundant	4	3	0.25	ahmar	NA	ahmar	0	1	stapler	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	65	small_black_comb	size	minimal	size	color redundant	2	2	0	saghir	NA	saghir	1	0	comb	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	66	small_pink_phone	size	minimal	size	color redundant	4	4	0	saghir	NA	saghir	1	0	phone	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	71	big_white_weddingcake	size	minimal	size	color redundant	2	1	0.5	tayib kabir	NA	tayib kabir	1	0	weddingcake	big	white	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	6	big_red_bucket	size and color	redundant	size	color redundant	3	2	0.3333333333333333	الدلو الأحمر الكبير	?	الدلو الأحمر الكبير	0	1	bucket	big	red	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy2	15	big_pink_phone	size	minimal	size	color redundant	2	1	0.5	الهاتف الزهري الكبير	NA	الهاتف الزهري الكبير	1	0	phone	big	pink	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy2	18	big_purple_bracelet	color	minimal	color	size redundant	4	1	0.75	العقد البنفسجي	NA	العقد البنفسجي	1	0	bracelet	big	purple	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy2	21	big_pink_weddingcake	size and color	redundant	color	size redundant	4	2	0.5	الكعكة الزهرية	???	الكعكة الزهرية	0	1	weddingcake	big	pink	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy2	22	small_purple_rug	size and color	redundant	color	size redundant	3	2	0.3333333333333333	القماش البنفسجي	?	القماش البنفسجي	0	1	rug	small	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy2	29	big_grey_rock	size	minimal	size	color redundant	3	3	0	الحجرة الكبيرة	?	الحجرة الكبيرة	1	0	rock	big	grey	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy2	32	small_purple_hairdryer	size and color	redundant	color	size redundant	2	2	0	السشوار البنفسجي	NA	السشوار البنفسجي	0	1	hairdryer	small	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy2	34	small_yellow_balloon	size and color	redundant	color	size redundant	3	1	0.6666666666666666	البالون الأصفر	?	البالون الأصفر	0	1	balloon	small	yellow	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy2	35	big_purple_bike	size and color	redundant	color	size redundant	2	1	0.5	الدراجة البنفسجية	?	الدراجة البنفسجية	0	1	bike	big	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy2	38	big_red_toothbrush	size and color	redundant	color	size redundant	4	1	0.75	الفرشاة الحمراء	NA	الفرشاة الحمراء	0	1	toothbrush	big	red	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy2	42	big_purple_coathanger	size and color	redundant	size	color redundant	3	1	0.6666666666666666	التعليقة الكبيرة	?	التعليقة الكبيرة	0	1	coathanger	big	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy2	44	small_pink_framee	size and color	redundant	color	size redundant	3	3	0	الزهرية	NA	الزهرية	0	1	framee	small	pink	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy2	47	big_green_pepper	color	minimal	color	size redundant	4	4	0	الفلفل الأخضر	NA	الفلفل الأخضر	1	0	pepper	big	green	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy2	49	big_brown_jacket	color	minimal	color	size redundant	2	2	0	المعطف البني	?	المعطف البني	1	0	jacket	big	brown	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy2	52	big_blue_scarf	size and color	redundant	size	color redundant	4	1	0.75	الوشاح الأزرق الكبير	NA	الوشاح الأزرق الكبير	0	1	scarf	big	blue	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy2	62	small_blue_candle	size	minimal	size	color redundant	3	2	0.3333333333333333	الشمعة الزرقاء الصغيرة	?	الشمعة الزرقاء الصغيرة	1	0	candle	small	blue	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy2	65	small_black_turtle	color	minimal	color	size redundant	3	1	0.6666666666666666	السلحفاة السوداء	??	السلحفاة السوداء	1	0	turtle	small	black	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy2	69	small_purple_butterfly	size	minimal	size	color redundant	2	2	0	الفراشة الصغيرة	NA	الفراشة الصغيرة	1	0	butterfly	small	purple	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy2	2	small_green_jacket	size	minimal	size	color redundant	4	2	0.5	malabes__khadra__yes	zghire?	malabes	1	0	jacket	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	5	small_white_pingpongball	size and color	redundant	color	size redundant	4	3	0.25	tabe bayda	NA	tabe bayda	0	1	pingpongball	small	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	10	big_red_pepper	size	minimal	size	color redundant	4	1	0.75	felafel a7mar kbeer__folfol	NA	felafel a7mar kbeer	1	0	pepper	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	17	big_orange_cap	size	minimal	size	color redundant	3	2	0.3333333333333333	ta2eye kbeeri borda2ane	NA	ta2eye kbeeri borda2ane	1	0	cap	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	19	big_blue_tack	color	minimal	color	size redundant	4	4	0	dabs 2azra2	NA	dabs 2azra2	1	0	tack	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	21	small_yellow_bellpepper	size and color	redundant	size	color redundant	2	2	0	felfol sgheer	NA	felfol sgheer	0	1	bellpepper	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	28	big_blue_toothbrush	size	minimal	size	color redundant	4	2	0.5	forshey zar2a kbeeri	NA	forshey zar2a kbeeri	1	0	toothbrush	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	31	small_pink_bucket	size and color	redundant	color	size redundant	3	3	0	satol zaher	NA	satol zaher	0	1	bucket	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	33	small_red_bike	size	minimal	size	color redundant	2	2	0	biceclet zgheeri	NA	biceclet zgheeri	1	0	bike	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	34	small_yellow_balloon	size and color	redundant	size	color redundant	4	3	0.25	balón asfar sgheer	NA	balón asfar sgheer	0	1	balloon	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	35	small_white_shoe	color	minimal	color	size redundant	2	2	0	skarbeeni bayda	NA	skarbeeni bayda	1	0	shoe	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	41	big_orange_cushion	size	minimal	size	color redundant	4	3	0.25	m5ade kbeeri bortokali	NA	m5ade kbeeri bortokali	1	0	cushion	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	51	big_purple_rug	size and color	redundant	size	color redundant	3	1	0.6666666666666666	sejjada mauve__kbeeri	NA	sejjada mauve	0	1	rug	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	62	big_pink_hairdryer	size	minimal	size	color redundant	2	1	0.5	seshwar zaher__la2	zghir?	seshwar zaher	1	0	hairdryer	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	63	big_purple_stapler	size and color	redundant	color	size redundant	4	2	0.5	kabese__mauve	NA	kabese	0	1	stapler	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	65	big_pink_weddingcake	size and color	redundant	size	color redundant	4	1	0.75	kaleb 7elo__zaher__kbeer	NA	kaleb 7elo	0	1	weddingcake	big	pink	TRUE	TRUE	TRUE	FALSE	FALSE
Dummy2	12	small_blue_tack	size and color	redundant	size	color redundant	3	1	0.6666666666666666	as8ar shi	NA	as8ar shi	0	1	tack	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	14	big_pink_phone	color	minimal	color	size redundant	4	3	0.25	mlawani	NA	mlawani	1	0	phone	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	16	big_blue_binder	size and color	redundant	size	color redundant	4	2	0.5	akbar wi7di zar2a	NA	akbar wi7di zar2a	0	1	binder	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	19	big_red_scarf	color	minimal	color	size redundant	3	2	0.3333333333333333	a7mar	NA	a7mar	1	0	scarf	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	21	small_black_comb	size	minimal	size	color redundant	4	3	0.25	as8ar shi	NA	as8ar shi	1	0	comb	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	26	small_white_weddingcake	size and color	redundant	color	size redundant	4	4	0	abyadh	NA	abyadh	0	1	weddingcake	small	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	29	small_red_stapler	size and color	redundant	color	size redundant	4	1	0.75	il7amra	NA	il7amra	0	1	stapler	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	32	small_red_pepper	size and color	redundant	size	color redundant	4	1	0.75	as8ar shi	NA	as8ar shi	0	1	pepper	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	33	big_blue_candle	color	minimal	color	size redundant	3	3	0	mov	NA	mov	1	0	candle	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	34	small_blue_butterfly	color	minimal	color	size redundant	4	2	0.5	azra2	NA	azra2	1	0	butterfly	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	44	small_purple_billiardball	size and color	redundant	size	color redundant	4	3	0.25	as8ar shi	NA	as8ar shi	0	1	billiardball	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	46	big_grey_rock	color	minimal	color	size redundant	4	2	0.5	7ajra rmedi__rmediyi	NA	7ajra rmedi	1	0	rock	big	grey	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	56	small_orange_cushion	size	minimal	size	color redundant	4	2	0.5	as8ar shi	NA	as8ar shi	1	0	cushion	small	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	64	big_red_chair	size	minimal	size	color redundant	2	2	0	akbar shi	NA	akbar shi	1	0	chair	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	66	big_red_bellpepper	color	minimal	color	size redundant	3	1	0.6666666666666666	7ar 2a7mar	NA	7ar 2a7mar	1	0	bellpepper	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	70	small_pink_balloon	color	minimal	color	size redundant	3	3	0	ballon zahr	NA	ballon zahr	1	0	balloon	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy2	72	big_pink_teacup	size and color	redundant	color	size redundant	4	4	0	ta2iyi zahra	NA	ta2iyi zahra	0	1	teacup	big	pink	TRUE	TRUE	TRUE	FALSE	FALSE
Dummy2	3	big_red_toothbrush	size and color	redundant	size	color redundant	3	3	0	كبير	NA	كبير	0	1	toothbrush	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy2	4	small_green_framee	size	minimal	size	color redundant	3	3	0	صغير	NA	صغير	1	0	framee	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy2	5	small_green_pepper	color	minimal	color	size redundant	2	2	0	اخضر	NA	اخضر	1	0	pepper	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
