gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	comments	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
GZ4Bi32LYs5JLP3dn	Spanish	feedback	color44	NA	NA	NA	NA	1	34	color cafe	color cafe		small_tan_rock	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GetM4rtofxHS3ga5m	Spanish	feedback	color44	NA	NA	NA	NA	1	44	el cojin marron	el cojin marron		small_orange_cushion	1	ANC			TRUE	FALSE	FALSE	TRUE	TRUE
GetM4rtofxHS3ga5m	Spanish	feedback	color44	NA	NA	NA	NA	1	49	libro negro	libro negro		small_black_book	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
z7BQy72TNHyrXNdby	Spanish	feedback	color44	NA	NA	NA	NA	1	15	libro azul	libro azul		big_blue_book	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
z7BQy72TNHyrXNdby	Spanish	feedback	color44	NA	NA	NA	NA	1	29	la azul	la azul		big_blue_scarf	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	color44	NA	NA	NA	NA	1	8	el que es diferente	el que es diferente		big_red_toothbrush	1	A	bleached contrast		FALSE	FALSE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	color44	NA	NA	NA	NA	1	57	azul	azul		small_blue_tack	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	size21	NA	NA	NA	NA	1	5	es pequeño.	es pequeño.		small_pink_bucket	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	size21	NA	NA	NA	NA	1	64	es el más pequeño.	es el más pequeño.		small_red_bike	1	AS			FALSE	TRUE	FALSE	TRUE	TRUE
XZtfg4k35HZQbAaKS	Spanish	feedback	size21	NA	NA	NA	NA	1	25	pequeño	pequeño		small_black_book	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	size21	NA	NA	NA	NA	1	48	pequeño	pequeño		small_red_yarn	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	size21	NA	NA	NA	NA	1	54	más pequeño	más pequeño		small_blue_cushion	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	size21	NA	NA	NA	NA	1	58	más pequeño	más pequeño		small_purple_hairdryer	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	size21	NA	NA	NA	NA	1	19	pequeño	pequeño		small_red_tack	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	size21	NA	NA	NA	NA	1	34	grande	grande		big_pink_balloon	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	size21	NA	NA	NA	NA	1	15	verde pequeño	verde pequeño		small_green_guitar	1	CS			TRUE	TRUE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	size21	NA	NA	NA	NA	1	58	pequeño	pequeño		small_pink_balloon	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	size21	NA	NA	NA	NA	1	14	el grande de los 3	el grande de los 3		big_red_bucket	1	ASA			FALSE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	size21	NA	NA	NA	NA	1	63	el mas pequeño de los 3	el mas pequeño de los 3		small_blue_tack	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size21	NA	NA	NA	NA	1	5	es la imagen del objeto mas grande color morado	es la imagen del objeto mas grande color morado	color?	big_purple_coathanger	1	ASC	N? superlative		TRUE	TRUE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size21	NA	NA	NA	NA	1	56	imagen mas chica	imagen mas chica		small_pink_teacup	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	size21	NA	NA	NA	NA	1	43	pequeño	pequeño		small_red_scarf	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	size21	NA	NA	NA	NA	1	59	grande	grande		big_blue_cushion	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
oPMCjJ3aFSj92CzNA	Spanish	feedback	size21	NA	NA	NA	NA	1	1	hola__es la bola 5 morada, la más pequeña	hola	hola	small_purple_billiardball	1				FALSE	FALSE	FALSE	TRUE	TRUE
oPMCjJ3aFSj92CzNA	Spanish	feedback	size21	NA	NA	NA	NA	1	37	la flor más pequeña	la flor más pequeña		small_purple_flower	1	ANS	superlative		FALSE	TRUE	TRUE	TRUE	TRUE
bDqu8DtgmaBkuLzTC	Spanish	feedback	size21	NA	NA	NA	NA	1	4	es la mas pequeña	es la mas pequeña		small_yellow_napkin	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
bDqu8DtgmaBkuLzTC	Spanish	feedback	size21	NA	NA	NA	NA	1	21	es mas pequeño	es mas pequeño		small_orange_pingpongball	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	size21	NA	NA	NA	NA	1	31	pequeño	pequeño		small_green_framee	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	size21	NA	NA	NA	NA	1	63	mas pequeño	mas pequeño		small_white_teacup	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
S4kr4v62hXL4LYC7D	Spanish	feedback	size21	NA	NA	NA	NA	1	44	pink, smallest	pink, smallest		small_purple_bike	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	FALSE
S4kr4v62hXL4LYC7D	Spanish	feedback	size21	NA	NA	NA	NA	1	65	smallest	smallest		small_pink_balloon	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	size21	NA	NA	NA	NA	1	48	si	si	es grande ?	big_blue_toothbrush	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	size21	NA	NA	NA	NA	1	52	no__si	no	es naranja ?__es pequeño ?	small_white_pingpongball	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
jbp9GcgfoE26diyWb	Spanish	feedback	size21	NA	NA	NA	NA	1	35	cojin naranja más grande	cojin naranja más grande		big_orange_cushion	1	NCS	comparative		TRUE	TRUE	FALSE	TRUE	FALSE
jbp9GcgfoE26diyWb	Spanish	feedback	size21	NA	NA	NA	NA	1	70	la roja más pequeña	la roja más pequeña		small_red_stapler	1	ACS	superlative		TRUE	TRUE	FALSE	TRUE	TRUE
2PA2eTW2JBioGPq2S	Spanish	feedback	size21	NA	NA	NA	NA	1	39	pequela__pequeña	pequela		small_grey_rock	1	S			FALSE	FALSE	FALSE	TRUE	TRUE
2PA2eTW2JBioGPq2S	Spanish	feedback	size21	NA	NA	NA	NA	1	69	pequeña	pequeña		small_orange_napkin	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
QC9QPrwjj6RsY6hks	Spanish	feedback	size21	NA	NA	NA	NA	1	6	es el más grande	es el más grande		big_orange_napkin	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
QC9QPrwjj6RsY6hks	Spanish	feedback	size21	NA	NA	NA	NA	1	65	grande	grande		big_green_chair	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	size21	NA	NA	NA	NA	1	8	smaller one/el mas pequeño	smaller one/el mas pequeño		small_blue_book	1	S	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	size21	NA	NA	NA	NA	1	24	smaller	smaller		small_pink_framee	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	size21	NA	NA	NA	NA	1	28	café__pequeño	café		small_orange_cushion	1	C			FALSE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	size21	NA	NA	NA	NA	1	62	rojo__el más grande	rojo		big_red_pepper	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	size21	NA	NA	NA	NA	2	2	grapadora morada, hay 2	grapadora morada, hay 2		small_purple_stapler	0	NC			TRUE	FALSE	FALSE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	size21	NA	NA	NA	NA	1	64	rojo chico	rojo chico		small_red_toothbrush	1	CS			TRUE	TRUE	FALSE	TRUE	FALSE
3j4nmgjGw5svrxehe	Spanish	feedback	size21	NA	NA	NA	NA	1	10	el más grande	el más grande		big_blue_book	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
3j4nmgjGw5svrxehe	Spanish	feedback	size21	NA	NA	NA	NA	1	26	la blanca grande	la blanca grande		big_white_pingpongball	1	ACS			TRUE	TRUE	FALSE	TRUE	TRUE
yzi4tHBHqvsoo3nn5	Spanish	feedback	size21	NA	NA	NA	NA	1	19	cinturon negro mas grande	cinturon negro mas grande		big_black_belt	1	NCS	comparative		TRUE	TRUE	TRUE	TRUE	FALSE
yzi4tHBHqvsoo3nn5	Spanish	feedback	size21	NA	NA	NA	NA	1	20	paño naranja pequeño	paño naranja pequeño		small_orange_napkin	1	NCS			TRUE	TRUE	FALSE	TRUE	FALSE
g7vxxhW2jevjbHBv8	Spanish	feedback	size21	NA	NA	NA	NA	1	22	es rosa y más grande que las demás	es rosa y más grande que las demás		big_purple_butterfly	1	CS	superlative, conjunction		TRUE	TRUE	FALSE	TRUE	TRUE
g7vxxhW2jevjbHBv8	Spanish	feedback	size21	NA	NA	NA	NA	1	34	la más pequeña	la más pequeña		small_green_jacket	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	size21	NA	NA	NA	NA	1	17	la mas grande	la mas grande		big_blue_candle	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	size21	NA	NA	NA	NA	1	49	el mas grande	el mas grande		big_pink_teacup	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
6ghf7bahMwk2Gum9F	Spanish	feedback	size21	NA	NA	NA	NA	1	43	azul grande	azul grande	pequeño?	big_blue_toothbrush	1	CS			TRUE	TRUE	FALSE	TRUE	FALSE
6ghf7bahMwk2Gum9F	Spanish	feedback	size21	NA	NA	NA	NA	1	51	verde grande	verde grande		big_green_guitar	1	CS			TRUE	TRUE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	size21	NA	NA	NA	NA	1	8	pequeño	pequeño		small_blue_book	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	size21	NA	NA	NA	NA	1	63	enorme	enorme		big_purple_butterfly	1	S			FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	size21	NA	NA	NA	NA	1	31	no__sí	no	rojo?__pequeño?	small_purple_stapler	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	size21	NA	NA	NA	NA	1	36	no__sí	no	rojo?__pequeño'__?	small_green_chair	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	size21	NA	NA	NA	NA	1	21	mas chica	mas chica		small_blue_cushion	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	size21	NA	NA	NA	NA	1	28	mas pequeño	mas pequeño		small_blue_toothbrush	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	size21	NA	NA	NA	NA	1	50	grande	grande		big_red_pepper	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	size21	NA	NA	NA	NA	1	54	pequeño	pequeño		small_orange_cap	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	size21	NA	NA	NA	NA	1	55	rojo chico	rojo chico		small_red_bike	1	CS			TRUE	TRUE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	size21	NA	NA	NA	NA	1	71	rosa grande	rosa grande		big_pink_weddingcake	1	CS			TRUE	TRUE	FALSE	TRUE	FALSE
GetM4rtofxHS3ga5m	Spanish	feedback	size21	NA	NA	NA	NA	1	9	un telefono blanco mas grande	un telefono blanco mas grande		big_white_phone	1	NCS	comparative		TRUE	TRUE	TRUE	TRUE	TRUE
GetM4rtofxHS3ga5m	Spanish	feedback	size21	NA	NA	NA	NA	1	11	tarta rosa pequeña	tarta rosa pequeña		small_pink_weddingcake	1	NCS			TRUE	TRUE	TRUE	TRUE	FALSE
z7BQy72TNHyrXNdby	Spanish	feedback	size21	NA	NA	NA	NA	1	35	el pequeño	el pequeño		small_blue_comb	1	AS			FALSE	TRUE	FALSE	TRUE	TRUE
z7BQy72TNHyrXNdby	Spanish	feedback	size21	NA	NA	NA	NA	1	39	el grande	el grande		big_green_pepper	1	AS			FALSE	TRUE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	size21	NA	NA	NA	NA	1	25	la más grande	la más grande		big_red_flower	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	size21	NA	NA	NA	NA	1	27	la más grande	la más grande		big_orange_billiardball	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
i9kH9EnohLzqAaboq	Spanish	feedback	size22	NA	NA	NA	NA	1	11	es pequeño.	es pequeño.		small_green_bracelet	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	size22	NA	NA	NA	NA	1	57	es el más grande.	es el más grande.		big_yellow_napkin	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
XZtfg4k35HZQbAaKS	Spanish	feedback	size22	NA	NA	NA	NA	1	14	pequeño	pequeño		small_blue_cap	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	size22	NA	NA	NA	NA	1	37	pequeño	pequeño		small_green_pepper	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	size22	NA	NA	NA	NA	1	37	distinto tamaño	distinto tamaño		big_orange_cap	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	size22	NA	NA	NA	NA	1	47	más grande	más grande		big_grey_rock	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	size22	NA	NA	NA	NA	1	11	grande	grande		big_grey_rock	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	size22	NA	NA	NA	NA	1	42	grande	grande		big_brown_belt	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	size22	NA	NA	NA	NA	1	6	mas grande	mas grande		big_orange_pingpongball	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	size22	NA	NA	NA	NA	1	25	mas grande	mas grande		big_white_phone	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	size22	NA	NA	NA	NA	1	4	grande, la mas grande de todas	grande, la mas grande de todas		big_green_jacket	1	SAS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	size22	NA	NA	NA	NA	1	55	la mas grande de las 3, mismo color (las otras 2 son iguales)	la mas grande de las 3, mismo color (las otras 2 son iguales)		big_purple_stapler	1	AS	superlative (and bleached contrast)		FALSE	TRUE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size22	NA	NA	NA	NA	1	53	imagen mas grande	imagen mas grande		big_green_jacket	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	size22	NA	NA	NA	NA	1	61	imagen mas grande	imagen mas grande		big_red_bike	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	size22	NA	NA	NA	NA	1	26	grande	grande		big_blue_comb	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	size22	NA	NA	NA	NA	1	57	pequeño	pequeño		small_green_chair	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
oPMCjJ3aFSj92CzNA	Spanish	feedback	size22	NA	NA	NA	NA	1	17	el zapato más grande	el zapato más grande		big_yellow_shoe	1	ANS	superlative		FALSE	TRUE	TRUE	TRUE	TRUE
oPMCjJ3aFSj92CzNA	Spanish	feedback	size22	NA	NA	NA	NA	1	31	cepillo rojo, el más grande	cepillo rojo, el más grande		big_red_toothbrush	1	NCAS	superlative		TRUE	TRUE	FALSE	TRUE	TRUE
bDqu8DtgmaBkuLzTC	Spanish	feedback	size22	NA	NA	NA	NA	1	13	es mas pequeño	es mas pequeño		small_pink_phone	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
bDqu8DtgmaBkuLzTC	Spanish	feedback	size22	NA	NA	NA	NA	1	40	es mas grande	es mas grande		big_purple_stapler	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	size22	NA	NA	NA	NA	1	10	grande	grande		big_red_scarf	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	size22	NA	NA	NA	NA	1	49	mayor tamaño	mayor tamaño		big_pink_bucket	1	S			FALSE	FALSE	FALSE	TRUE	FALSE
S4kr4v62hXL4LYC7D	Spanish	feedback	size22	NA	NA	NA	NA	1	39	biggest	biggest		big_grey_rock	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	FALSE
S4kr4v62hXL4LYC7D	Spanish	feedback	size22	NA	NA	NA	NA	1	59	smallest	smallest		small_purple_bracelet	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	size22	NA	NA	NA	NA	1	50	si	si	es pequeño ?	small_red_scarf	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	size22	NA	NA	NA	NA	1	59	si	si	es pequeño vrdd ?	small_green_pepper	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
jbp9GcgfoE26diyWb	Spanish	feedback	size22	NA	NA	NA	NA	1	17	la más grande	la más grande		big_purple_bike	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
jbp9GcgfoE26diyWb	Spanish	feedback	size22	NA	NA	NA	NA	1	41	el más grande	el más grande		big_blue_tack	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
2PA2eTW2JBioGPq2S	Spanish	feedback	size22	NA	NA	NA	NA	1	15	pequeño	pequeño		small_red_pepper	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
2PA2eTW2JBioGPq2S	Spanish	feedback	size22	NA	NA	NA	NA	1	47	grande	grande		big_brown_belt	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
QC9QPrwjj6RsY6hks	Spanish	feedback	size22	NA	NA	NA	NA	1	8	el más grande	el más grande		big_pink_framee	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
QC9QPrwjj6RsY6hks	Spanish	feedback	size22	NA	NA	NA	NA	1	66	pequeño	pequeño		small_green_jacket	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	size22	NA	NA	NA	NA	1	46	big one	big one		big_red_stapler	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	FALSE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	size22	NA	NA	NA	NA	1	59	small	small		small_orange_billiardball	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	size22	NA	NA	NA	NA	1	22	el más grande	el más grande		big_pink_framee	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	size22	NA	NA	NA	NA	1	72	el más pequeño	el más pequeño		small_white_shoe	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
ZeAdhLHahHwqnn9MG	Spanish	feedback	size22	NA	NA	NA	NA	1	15	taza blanca grande	taza blanca grande		big_white_teacup	1	NCS			TRUE	TRUE	FALSE	TRUE	TRUE
ZeAdhLHahHwqnn9MG	Spanish	feedback	size22	NA	NA	NA	NA	1	51	chico	chico		small_black_book	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
3j4nmgjGw5svrxehe	Spanish	feedback	size22	NA	NA	NA	NA	1	14	el más chico	el más chico		small_yellow_balloon	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
3j4nmgjGw5svrxehe	Spanish	feedback	size22	NA	NA	NA	NA	1	54	el chico	el chico		small_blue_rug	1	AS			FALSE	TRUE	FALSE	TRUE	TRUE
yzi4tHBHqvsoo3nn5	Spanish	feedback	size22	NA	NA	NA	NA	1	1	mariposa pequeña	mariposa pequeña		small_purple_butterfly	1	NS			FALSE	TRUE	TRUE	TRUE	FALSE
yzi4tHBHqvsoo3nn5	Spanish	feedback	size22	NA	NA	NA	NA	1	41	peine mas grande	peine mas grande		big_blue_comb	1	NS	comparative		FALSE	TRUE	TRUE	TRUE	FALSE
g7vxxhW2jevjbHBv8	Spanish	feedback	size22	NA	NA	NA	NA	1	63	la más chica	la más chica		small_blue_cap	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
g7vxxhW2jevjbHBv8	Spanish	feedback	size22	NA	NA	NA	NA	1	69	la más grande	la más grande		big_white_shoe	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	size22	NA	NA	NA	NA	1	59	el mas pequeño	el mas pequeño		small_white_weddingcake	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	size22	NA	NA	NA	NA	1	72	la mas pequeña	la mas pequeña		small_blue_scarf	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
6ghf7bahMwk2Gum9F	Spanish	feedback	size22	NA	NA	NA	NA	1	22	mas pequeño	mas pequeño		small_green_binder	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
6ghf7bahMwk2Gum9F	Spanish	feedback	size22	NA	NA	NA	NA	1	66	mas grande	mas grande		big_brown_jacket	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	size22	NA	NA	NA	NA	1	19	pequeña	pequeña		small_purple_flower	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	size22	NA	NA	NA	NA	1	58	grande	grande		big_red_scarf	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	size22	NA	NA	NA	NA	1	51	sí	sí	pequeño?	small_red_bike	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	size22	NA	NA	NA	NA	1	52	sí	sí	grande?	big_red_flower	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	size22	NA	NA	NA	NA	1	30	mas pequeño	mas pequeño		small_red_chair	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	size22	NA	NA	NA	NA	1	51	mas chico	mas chico		small_blue_book	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	size22	NA	NA	NA	NA	1	16	pequeño	pequeño		small_yellow_bellpepper	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	size22	NA	NA	NA	NA	1	30	grande	grande		big_orange_napkin	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	size22	NA	NA	NA	NA	1	54	mas chico	mas chico		small_white_teacup	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	size22	NA	NA	NA	NA	1	61	mas grande	mas grande		big_orange_coathanger	1	S	comparative		FALSE	TRUE	FALSE	TRUE	FALSE
GetM4rtofxHS3ga5m	Spanish	feedback	size22	NA	NA	NA	NA	1	34	la figura mas pequeña	la figura mas pequeña		small_yellow_napkin	1	AS	N?		FALSE	TRUE	FALSE	TRUE	TRUE
GetM4rtofxHS3ga5m	Spanish	feedback	size22	NA	NA	NA	NA	1	64	la guitarra mas pequeña	la guitarra mas pequeña		small_blue_guitar	1	ANS	superlative		FALSE	TRUE	TRUE	TRUE	TRUE
z7BQy72TNHyrXNdby	Spanish	feedback	size22	NA	NA	NA	NA	1	61	el pequeño	el pequeño		small_green_chair	1	AS			FALSE	TRUE	FALSE	TRUE	TRUE
z7BQy72TNHyrXNdby	Spanish	feedback	size22	NA	NA	NA	NA	1	67	el grande	el grande		big_black_belt	1	AS			FALSE	TRUE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	size22	NA	NA	NA	NA	1	31	la más grande	la más grande		big_purple_stapler	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	size22	NA	NA	NA	NA	1	66	grande	grande		big_tan_rock	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	size31	NA	NA	NA	NA	1	21	es morado y grande.	es morado y grande.		big_purple_coathanger	1	CS	conjunction		TRUE	TRUE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	size31	NA	NA	NA	NA	1	71	es el más grande.	es el más grande.		big_green_chair	1	AS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
XZtfg4k35HZQbAaKS	Spanish	feedback	size31	NA	NA	NA	NA	1	22	pequeña	pequeña		small_orange_pingpongball	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	size31	NA	NA	NA	NA	1	45	grande	grande		big_green_bracelet	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
