gameId	language	stage	condition	imageType	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	directorSecondMessage	guesserAllMessages	nameClickedObj	ItemID	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	correct	TakeFirst	words	sep	words2	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
pCYTe9bfi5mhaQGC7	French	feedback	size_same_diff_m	NA	1	19	un tube de rouge à lèvres vert	un tube de rouge à lèvres vert	"NA"		big_green_lipstick	calendar_lipstick	big_orange_lipstick	small_green_calendar	small_orange_lipstick	small_orange_lipstick	small_orange_lipstick	1	T	"c(""A"", """", ""N"", ""C"", """", """", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	size_same_same_f	NA	1	20	une petite loupe jaune	une petite loupe jaune	"NA"		small_yellow_magnifyingglass	mug_magnifyingglass	small_white_magnifyingglass	big_yellow_mug	big_white_magnifyingglass	small_white_magnifyingglass	small_white_magnifyingglass	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	color_same_same_f	NA	1	21	la plus petite guitare blanche	la plus petite guitare blanche	"NA"		small_white_guitar	mouse_guitar	big_white_guitar	small_yellow_mouse	big_yellow_guitar	big_white_guitar	big_white_guitar	1	T	"c(""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	size_basic_filler_3_f	NA	1	22	la plus petite agraffeuse blanche	la plus petite agraffeuse blanche	"NA"		small_white_stapler	pan_stapler	big_blue_stapler	big_white_stapler	small_blue_pan	no_extras	no_extras	1	T	"c(""A"", """", ""S"", """", ""C"")"			TRUE	TRUE	FALSE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	color_same_diff_f	NA	1	23	la plus petite lampe jaune	la plus petite lampe jaune	"NA"		small_yellow_lamp	key_lamp	big_yellow_lamp	small_red_key	big_red_lamp	big_red_lamp	big_red_lamp	1	T	"c(""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	color_basic_filler_3_f	NA	1	24	la cravate orange	la cravate orange	"NA"		small_orange_tie	shovel_tie	big_green_tie	small_green_tie	big_orange_shovel	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	color_basic_filler_1_m	NA	1	25	le plus petit ballon bleu	le plus petit ballon bleu	"NA"	test	small_blue_balloon	frame_balloon	big_blue_balloon	big_yellow_frame	small_yellow_balloon	no_extras	no_extras	1	T	"c(""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	color_basic_target_f	NA	1	26	la petite ceinture bleue__vous êtes toujours là ?	la petite ceinture bleue	vous êtes toujours là ?		small_blue_belt	dress_belt	big_blue_belt	small_red_dress	big_red_belt	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"		"c("""", """", """", """", """")"	TRUE	TRUE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	size_diff_same_f	NA	1	27	la télécommande orange	la télécommande orange	"NA"		small_orange_remote	tent_remote	small_purple_remote	big_orange_tent	big_purple_remote	small_purple_tent	small_purple_tent	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	color_diff_diff_f	NA	1	28	la petite boule de noël jaune	la petite boule de noël jaune	"NA"		small_yellow_ornament	flower_ornament	big_yellow_ornament	small_blue_flower	big_blue_ornament	big_blue_flower	big_blue_flower	1	T	"c(""A"", ""S"", ""N"", ""N"", """", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	size_basic_filler_2_m	NA	1	29	le gâteau orange	le gâteau orange	"NA"		big_orange_cake	robot_cake	small_orange_robot	small_purple_robot	big_purple_robot	no_extras	no_extras	1	T	"c(""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	size_diff_diff_f	NA	1	30	la petite écharpe blanche	la petite écharpe blanche	"NA"		small_white_scarf	clock_scarf	small_yellow_scarf	big_white_clock	big_yellow_scarf	big_yellow_clock	big_yellow_clock	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	color_basic_filler_3_m	NA	1	31	le petit tournevis noir	le petit tournevis noir	"NA"		small_black_screwdriver	airplane_screwdriver	big_orange_screwdriver	small_orange_screwdriver	big_black_airplane	no_extras	no_extras	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
pCYTe9bfi5mhaQGC7	French	feedback	color_same_diff_m	NA	1	32	le gros tambour vert	le gros tambour vert	"NA"		big_green_drum	razor_drum	small_green_drum	big_purple_razor	small_purple_drum	small_purple_drum	small_purple_drum	1	T	"c(""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	color_basic_filler_3_m	NA	1	1	c'est le masque jaune !	c'est le masque jaune !	"NA"		small_yellow_mask	armchair_mask	big_blue_mask	small_blue_mask	big_yellow_armchair	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"", ""C"", """")"			TRUE	FALSE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_diff_same_f	NA	1	2	porte jaune	porte jaune	"NA"		small_yellow_door	dress_door	small_blue_door	big_yellow_dress	big_blue_door	small_blue_dress	small_blue_dress	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_basic_filler_3_f	NA	1	3	boule de noël jaune__aaah__petite bien sûr	boule de noël jaune	aaah	grande ou petite? :)	small_yellow_ornament	clock_ornament	big_white_ornament	big_yellow_ornament	small_white_clock	no_extras	no_extras	1	T	"c(""N"", ""N"", """", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_basic_target_m	NA	1	4	petit rasoir orange	petit rasoir orange	"NA"	letzgo	small_orange_razor	bonbon_razor	small_purple_razor	big_orange_bonbon	big_purple_razor	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
LADeha333bpTcXTpw	French	feedback	color_diff_diff_m	NA	1	5	gros inter blanc	gros inter blanc	"NA"		big_white_switch	present_switch	small_white_switch	big_red_present	small_red_switch	small_red_present	small_red_present	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	color_basic_filler_2_f	NA	1	6	loupe	loupe	"NA"		small_white_magnifyingglass	napkin_magnifyingglass	small_blue_napkin	big_blue_napkin	big_white_napkin	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_same_same_m	NA	1	7	piano vert !	piano vert !	"NA"		big_green_piano	fish_piano	big_purple_piano	small_green_fish	small_purple_piano	big_purple_piano	big_purple_piano	1	T	"c(""N"", ""C"", """")"			TRUE	FALSE	TRUE	FALSE	FALSE
LADeha333bpTcXTpw	French	feedback	color_same_diff_f	NA	1	8	petite pelle orange lolz	petite pelle orange lolz	"NA"	;)	small_orange_shovel	sock_shovel	big_orange_shovel	small_purple_sock	big_purple_shovel	big_purple_shovel	big_purple_shovel	1	T	"c(""S"", ""N"", ""C"", """")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_diff_same_m	NA	1	9	seau bleu	seau bleu	"NA"		big_blue_bucket	pencil_bucket	big_yellow_bucket	small_blue_pencil	small_yellow_bucket	big_yellow_pencil	big_yellow_pencil	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_basic_filler_3_m	NA	1	10	petit dé vert	petit dé vert	"NA"		small_green_die	knife_die	big_black_die	big_green_die	small_black_knife	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
LADeha333bpTcXTpw	French	feedback	color_basic_filler_3_f	NA	1	11	petite louche vert	petite louche vert	"NA"		small_green_ladle	remote_ladle	big_black_ladle	small_black_ladle	big_green_remote	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_basic_filler_1_m	NA	1	12	gros pap bleu	gros pap bleu	"NA"		big_blue_butterfly	rug_butterfly	big_red_butterfly	small_red_rug	small_blue_butterfly	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	color_basic_filler_1_f	NA	1	13	petite guitare blanche	petite guitare blanche	"NA"		small_white_guitar	flower_guitar	big_white_guitar	big_red_flower	small_red_guitar	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_basic_filler_2_m	NA	1	14	enorme sifflet violet	enorme sifflet violet	"NA"	enorme!!!	big_purple_whistle	airplane_whistle	small_purple_airplane	small_black_airplane	big_black_airplane	no_extras	no_extras	1	T	"c("""", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	color_diff_same_f	NA	1	15	zinzin le sifflet__courrone rouge__petite	zinzin le sifflet	courrone rouge		small_red_crown	mouse_crown	big_red_crown	small_white_mouse	big_white_crown	big_red_mouse	big_red_mouse	1	F	"c("""", ""A"", ""N"")"		"c("""", ""C"")"	TRUE	FALSE	FALSE	FALSE	FALSE
LADeha333bpTcXTpw	French	feedback	size_same_same_f	NA	1	16	fourchette noire	fourchette noire	"NA"	(merci pour les infos méga rapide au passage)	small_black_fork	tent_fork	small_purple_fork	big_black_tent	big_purple_fork	small_purple_fork	small_purple_fork	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
LADeha333bpTcXTpw	French	feedback	size_same_diff_m	NA	1	17	j'essaye de faire le job ...__gros coquillage noir	j'essaye de faire le job ...	gros coquillage noir		big_black_shell	drum_shell	big_purple_shell	small_black_drum	small_purple_shell	small_purple_shell	small_purple_shell	1	F	"c("""", """", ""N"", """", ""A"", """", """")"		"c(""S"", ""N"", ""C"")"	TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	color_same_same_f	NA	1	18	petite boule jaune	petite boule jaune	"NA"		small_yellow_billiardball	candle_billiardball	big_yellow_billiardball	small_red_candle	big_red_billiardball	big_yellow_billiardball	big_yellow_billiardball	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_basic_filler_1_f	NA	1	19	grosse écharpe blanche	grosse écharpe blanche	"NA"		big_white_scarf	belt_scarf	big_yellow_scarf	small_yellow_belt	small_white_scarf	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_basic_filler_2_f	NA	1	20	calculette	calculette	"NA"		big_white_calculator	ruler_calculator	small_white_ruler	small_blue_ruler	big_blue_ruler	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	color_diff_same_m	NA	1	21	gros cadre rouge	gros cadre rouge	"NA"		big_red_frame	bike_frame	small_red_frame	big_blue_bike	small_blue_frame	small_red_bike	small_red_bike	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
LADeha333bpTcXTpw	French	feedback	color_basic_target_m	NA	1	22	tit lit blanc	tit lit blanc	"NA"		small_white_bed	balloon_bed	big_white_bed	small_yellow_balloon	big_yellow_bed	no_extras	no_extras	1	T	"c("""", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	color_same_same_m	NA	1	23	gros tournevis vert	gros tournevis vert	"NA"		big_green_screwdriver	vase_screwdriver	small_green_screwdriver	big_purple_vase	small_purple_screwdriver	small_green_screwdriver	small_green_screwdriver	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
LADeha333bpTcXTpw	French	feedback	size_same_diff_f	NA	1	24	casquette blanche	casquette blanche	"NA"	casquette	small_white_cap	stapler_cap	small_red_cap	big_white_stapler	big_red_cap	big_red_cap	big_red_cap	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_diff_diff_m	NA	1	25	microscope noir	microscope noir	"NA"		big_black_microscope	truck_microscope	big_orange_microscope	small_black_truck	small_orange_microscope	small_orange_truck	small_orange_truck	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
LADeha333bpTcXTpw	French	feedback	size_diff_diff_f	NA	1	26	tasse rouge	tasse rouge	"NA"		small_red_mug	chair_mug	small_blue_mug	big_red_chair	big_blue_mug	big_blue_chair	big_blue_chair	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
LADeha333bpTcXTpw	French	feedback	color_basic_filler_1_m	NA	1	27	sacré combo !__rouge à lèvres vert__petit	sacré combo !	rouge à lèvres vert		small_green_lipstick	lock_lipstick	big_green_lipstick	big_black_lock	small_black_lipstick	no_extras	no_extras	1	F	"c("""", """", """")"		"c(""C"", """", """", ""C"")"	TRUE	FALSE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	color_same_diff_m	NA	1	28	gros tel bleu	gros tel bleu	"NA"	j'avoue	big_blue_phone	comb_phone	small_blue_phone	big_red_comb	small_red_phone	small_red_phone	small_red_phone	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	size_basic_target_f	NA	1	29	petite cuil orange	petite cuil orange	"NA"		small_orange_spoon	tie_spoon	small_black_spoon	big_orange_tie	big_black_spoon	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	color_basic_target_f	NA	1	30	petite poele blanche	petite poele blanche	"NA"		small_white_pan	ring_pan	big_white_pan	small_red_ring	big_red_pan	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
LADeha333bpTcXTpw	French	feedback	color_basic_filler_2_m	NA	1	31	marteau	marteau	"NA"		small_green_hammer	robot_hammer	small_purple_robot	big_purple_robot	big_green_robot	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	FALSE
LADeha333bpTcXTpw	French	feedback	color_diff_diff_f	NA	1	32	et pour finir petite lampe rouge__merci à toi l'adjoint__lolz	et pour finir petite lampe rouge	merci à toi l'adjoint	et c'est la fin de ce speedrun, merci à tous	small_red_lamp	key_lamp	big_red_lamp	small_yellow_key	big_yellow_lamp	big_yellow_key	big_yellow_key	1	T	"c("""", """", """", ""S"", ""N"", ""C"")"		"c("""", """", """", ""A"", """")"	TRUE	TRUE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	color_same_diff_m	NA	1	1	rectangle rouge__le grand	rectangle rouge	le grand	bonjour chef, j'attends votre description__le petit ou le grand ?	big_red_switch	cushion_switch	small_red_switch	big_white_cushion	small_white_switch	small_white_switch	small_white_switch	1	T	"c(""N"", ""C"")"		"c(""A"", ""S"")"	TRUE	FALSE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	size_same_same_f	NA	1	2	cuillere verte	cuillere verte	"NA"		small_green_spoon	tie_spoon	small_black_spoon	big_green_tie	big_black_spoon	small_black_spoon	small_black_spoon	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	size_basic_filler_1_f	NA	1	3	grande calculatrice rouge	grande calculatrice rouge	"NA"		big_red_calculator	crown_calculator	big_white_calculator	small_white_crown	small_red_calculator	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	color_basic_target_f	NA	1	4	petite fourchette__petite fourchette noire	petite fourchette	petite fourchette noire	la fourchette coupée ?__la louche orange ?	small_black_fork	ladle_fork	big_black_fork	small_orange_ladle	big_orange_fork	no_extras	no_extras	1	T	"c(""S"", ""N"")"		"c(""S"", ""N"", ""C"")"	FALSE	TRUE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	color_diff_same_m	NA	1	5	grand piano vert	grand piano vert	"NA"		big_green_piano	calendar_piano	small_green_piano	big_orange_calendar	small_orange_piano	small_green_calendar	small_green_calendar	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	size_same_same_m	NA	1	6	cintre blanc	cintre blanc	"NA"		big_white_coathanger	bike_coathanger	big_blue_coathanger	small_white_bike	small_blue_coathanger	big_blue_coathanger	big_blue_coathanger	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	color_diff_diff_f	NA	1	7	image vide__petite boule jaune	image vide	petite boule jaune	je n'ai pas d'image vide chef__si vous cliquez dessus, elle va peut-être apparaitre ?	small_yellow_cap	magnifyingglass_cap	big_yellow_cap	small_red_magnifyingglass	big_red_cap	big_red_magnifyingglass	big_red_magnifyingglass	1	F	"c("""", """")"		"c(""S"", ""N"", ""C"")"	TRUE	TRUE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	color_basic_filler_2_m	NA	1	8	tambour	tambour	"NA"		small_black_drum	bonbon_drum	small_purple_bonbon	big_purple_bonbon	big_black_bonbon	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	size_basic_filler_2_m	NA	1	9	peigne	peigne	"NA"		big_white_comb	armchair_comb	small_white_armchair	small_yellow_armchair	big_yellow_armchair	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	color_basic_filler_1_f	NA	1	10	petite fleur rouge	petite fleur rouge	"NA"		small_red_flower	clock_flower	big_red_flower	big_yellow_clock	small_yellow_flower	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	color_same_same_f	NA	1	11	petite bougie blanche	petite bougie blanche	"NA"		small_white_candle	mug_candle	big_white_candle	small_blue_mug	big_blue_candle	big_white_candle	big_white_candle	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	size_basic_filler_3_m	NA	1	12	petit dé violet	petit dé violet	"NA"		small_purple_die	vase_die	big_green_die	big_purple_die	small_green_vase	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	color_basic_filler_3_m	NA	1	13	gateau orange	gateau orange	"NA"		small_orange_cake	lipstick_cake	big_purple_cake	small_purple_cake	big_orange_lipstick	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	size_diff_diff_m	NA	1	14	telephone jaune	telephone jaune	"NA"		big_yellow_phone	present_phone	big_white_phone	small_yellow_present	small_white_phone	small_white_present	small_white_present	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	size_same_diff_m	NA	1	15	cadre blanc	cadre blanc	"NA"		big_white_frame	mask_frame	big_red_frame	small_white_mask	small_red_frame	small_red_frame	small_red_frame	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	color_basic_filler_2_f	NA	1	16	boule rouge	boule rouge	"NA"		small_red_ornament	dress_ornament	small_white_dress	big_white_dress	big_red_dress	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	size_basic_target_f	NA	1	17	tente verte	tente verte	"NA"		small_green_tent	shovel_tent	small_black_tent	big_green_shovel	big_black_tent	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	color_same_same_m	NA	1	18	grand camion	grand camion	"NA"		big_orange_truck	shell_truck	small_orange_truck	big_green_shell	small_green_truck	small_orange_truck	small_orange_truck	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	color_basic_target_m	NA	1	19	petit avion	petit avion	"NA"		small_green_airplane	robot_airplane	big_green_airplane	small_orange_robot	big_orange_airplane	no_extras	no_extras	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	color_basic_filler_3_f	NA	1	20	souris bleue	souris bleue	"NA"		small_blue_mouse	billiardball_mouse	big_yellow_mouse	small_yellow_mouse	big_blue_billiardball	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	color_basic_filler_1_m	NA	1	21	petit tournevis vert	petit tournevis vert	"NA"		small_green_screwdriver	razor_screwdriver	big_green_screwdriver	big_purple_razor	small_purple_screwdriver	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	size_diff_diff_f	NA	1	22	guitare bleue	guitare bleue	"NA"		small_blue_guitar	napkin_guitar	small_red_guitar	big_blue_napkin	big_red_guitar	big_red_napkin	big_red_napkin	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	size_basic_target_m	NA	1	23	tapis rouge	tapis rouge	"NA"		small_red_rug	bucket_rug	small_yellow_rug	big_red_bucket	big_yellow_rug	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	size_basic_filler_2_f	NA	1	24	telecommande	telecommande	"NA"		big_orange_remote	sock_remote	small_orange_sock	small_black_sock	big_black_sock	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	color_diff_same_f	NA	1	25	petite agrafeuse bleue	petite agrafeuse bleue	"NA"		small_blue_stapler	ruler_stapler	big_blue_stapler	small_white_ruler	big_white_stapler	big_blue_ruler	big_blue_ruler	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	color_same_diff_f	NA	1	26	petite echarpe rouge	petite echarpe rouge	"NA"		small_red_scarf	ring_scarf	big_red_scarf	small_blue_ring	big_blue_scarf	big_blue_scarf	big_blue_scarf	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	size_diff_same_m	NA	1	27	ballon jaune	ballon jaune	"NA"		big_yellow_balloon	pencil_balloon	big_blue_balloon	small_yellow_pencil	small_blue_balloon	big_blue_pencil	big_blue_pencil	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
2dndAnZh4wZmYJS8P	French	feedback	size_basic_filler_1_m	NA	1	28	grand marteau noir	grand marteau noir	"NA"		big_black_hammer	lock_hammer	big_orange_hammer	small_orange_lock	small_black_hammer	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	color_diff_diff_m	NA	1	29	grand poisson vert	grand poisson vert	"NA"		big_green_fish	knife_fish	small_green_fish	big_purple_knife	small_purple_fish	small_purple_knife	small_purple_knife	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	size_basic_filler_3_f	NA	1	30	petite ceinture	petite ceinture	"NA"		small_white_belt	door_belt	big_red_belt	big_white_belt	small_red_door	no_extras	no_extras	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	FALSE
2dndAnZh4wZmYJS8P	French	feedback	size_same_diff_f	NA	1	31	clé rouge	clé rouge	"NA"		small_red_key	chair_key	small_blue_key	big_red_chair	big_blue_key	big_blue_key	big_blue_key	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
